region,date,recent_cases
Pasir Ris (Central),2019-11-29,38
Pasir Ris (Central),2019-12-06,30
Pasir Ris (Central),2019-12-13,20
Pasir Ris (Central),2019-12-20,20
Pasir Ris (Central),2019-12-27,15
Pasir Ris (Central),2020-01-03,6
Pasir Ris (Central),2020-01-10,12
Pasir Ris (Central),2020-01-17,4
Pasir Ris (Central),2020-02-07,2
Pasir Ris (Central),2020-02-14,2
Pasir Ris (Central),2020-02-28,2
Pasir Ris (Central),2020-04-03,4
Pasir Ris (Central),2020-04-09,2
Pasir Ris (Central),2020-06-05,2
Pasir Ris (Central),2020-07-03,11
Pasir Ris (Central),2020-08-07,40
Pasir Ris (Central),2020-09-18,27
Pasir Ris (Central),2020-11-06,29
Paya Lebar,2013-05-23,-1
Paya Lebar,2013-05-27,-1
Paya Lebar,2014-06-03,7
Paya Lebar,2014-06-13,32
Paya Lebar,2014-07-01,27
Paya Lebar,2014-07-14,26
Paya Lebar,2014-07-21,12
Paya Lebar,2014-07-25,11
Paya Lebar,2014-07-29,6
Paya Lebar,2014-08-01,2
Paya Lebar,2014-08-05,3
Paya Lebar,2015-04-10,1
Paya Lebar,2015-04-13,1
Paya Lebar,2016-03-14,3
Paya Lebar,2016-03-22,1
Paya Lebar,2016-03-29,2
Paya Lebar,2019-06-03,2
Paya Lebar,2019-06-10,5
Paya Lebar,2019-06-19,6
Paya Lebar,2019-06-26,2
Paya Lebar,2020-02-28,9
Paya Lebar,2020-03-06,8
Paya Lebar,2020-03-13,7
Paya Lebar,2020-03-20,8
Paya Lebar,2020-03-27,5
Paya Lebar,2020-04-03,6
Paya Lebar,2020-04-09,3
Paya Lebar,2020-04-17,3
Paya Lebar,2020-04-24,4
Paya Lebar,2020-04-30,4
Paya Lebar,2020-11-06,2
Punggol,2013-06-11,-1
Punggol,2013-08-21,-1
Punggol,2013-09-13,-1
Punggol,2013-11-18,-1
Punggol,2014-06-13,3
Punggol,2014-07-21,4
Punggol,2014-08-01,2
Punggol,2015-01-09,1
Punggol,2015-01-12,1
Punggol,2015-01-19,2
Punggol,2015-03-27,2
Punggol,2015-03-30,1
Punggol,2015-04-17,2
Punggol,2015-07-03,4
Punggol,2015-07-16,2
Punggol,2015-08-14,2
Punggol,2015-08-17,1
Punggol,2015-08-25,1
Punggol,2015-08-28,2
Punggol,2015-08-31,4
Punggol,2015-09-10,2
Punggol,2015-09-14,2
Punggol,2015-09-18,2
Punggol,2015-11-02,1
Punggol,2015-11-16,1
Punggol,2015-12-28,2
Punggol,2016-01-04,2
Punggol,2016-01-26,15
Punggol,2016-02-01,15
Punggol,2016-02-10,6
Punggol,2016-02-15,1
Punggol,2016-02-23,2
Punggol,2016-03-07,2
Punggol,2016-03-22,3
Punggol,2016-03-29,2
Punggol,2016-04-11,2
Punggol,2016-04-18,1
Punggol,2016-06-06,1
Punggol,2016-07-26,2
Punggol,2016-09-26,2
Punggol,2016-10-24,2
Punggol,2017-07-31,1
Punggol,2018-06-25,3
Punggol,2018-07-02,7
Punggol,2018-07-09,8
Punggol,2018-07-16,1
Punggol,2018-11-26,1
Punggol,2019-01-14,3
Punggol,2019-01-21,1
Punggol,2019-05-22,2
Punggol,2019-05-27,2
Punggol,2019-06-19,2
Punggol,2019-07-02,7
Punggol,2019-07-08,3
Punggol,2019-07-16,5
Punggol,2019-08-16,2
Punggol,2019-08-23,2
Punggol,2019-08-30,3
Punggol,2019-10-18,2
Punggol,2019-11-01,5
Punggol,2019-11-08,8
Punggol,2019-11-15,2
Punggol,2019-11-22,4
Punggol,2019-11-29,6
Punggol,2019-12-27,2
Punggol,2020-01-03,2
Punggol,2020-01-10,2
Punggol,2020-01-17,3
Punggol,2020-01-24,7
Punggol,2020-01-31,12
Punggol,2020-02-07,12
Punggol,2020-02-14,7
Punggol,2020-02-21,8
Punggol,2020-02-28,7
Punggol,2020-03-27,3
Punggol,2020-04-03,3
Punggol,2020-04-09,3
Punggol,2020-04-17,1
Punggol,2020-05-22,2
Punggol,2020-05-29,5
Punggol,2020-06-05,2
Punggol,2020-07-03,28
Punggol,2020-08-07,43
Punggol,2020-09-18,13
Punggol,2020-11-06,4
Queenstown,2013-05-23,-1
Queenstown,2013-05-27,-1
Queenstown,2013-06-11,-1
Queenstown,2013-06-17,-2
Queenstown,2013-06-24,-4
Queenstown,2013-07-04,-3
Queenstown,2013-07-08,-3
Queenstown,2013-07-18,-1
Queenstown,2013-11-04,-1
Queenstown,2013-11-18,-1
Queenstown,2013-11-25,2
Queenstown,2013-12-09,1
Queenstown,2013-12-16,9
Queenstown,2013-12-31,3
Queenstown,2014-01-10,2
Queenstown,2014-01-17,1
Queenstown,2014-02-14,1
Queenstown,2014-04-04,3
Queenstown,2014-04-14,1
Queenstown,2014-05-02,2
Queenstown,2014-05-12,2
Queenstown,2014-06-13,3
Queenstown,2014-07-25,3
Queenstown,2015-02-27,5
Queenstown,2015-03-02,2
Queenstown,2015-07-03,1
Queenstown,2015-08-14,1
Queenstown,2015-08-17,1
Queenstown,2015-08-21,5
Queenstown,2015-08-25,2
Queenstown,2016-01-11,2
Queenstown,2016-01-18,2
Queenstown,2016-01-26,3
Queenstown,2016-02-10,2
Queenstown,2016-03-01,3
Queenstown,2016-03-07,3
Queenstown,2016-10-31,2
Queenstown,2017-04-17,1
Queenstown,2018-07-02,1
Queenstown,2018-11-05,2
Queenstown,2018-12-10,1
Queenstown,2018-12-17,2
Queenstown,2018-12-24,2
Queenstown,2019-01-07,4
Queenstown,2019-01-14,10
Queenstown,2019-01-21,4
Queenstown,2019-01-29,8
Queenstown,2019-06-03,2
Queenstown,2019-06-19,1
Queenstown,2019-07-16,2
Queenstown,2019-07-26,8
Queenstown,2019-08-08,4
Queenstown,2019-08-16,7
Queenstown,2019-09-06,1
Queenstown,2019-09-13,2
Queenstown,2019-09-20,2
Queenstown,2019-10-11,2
Queenstown,2019-10-18,2
Queenstown,2019-11-15,2
Queenstown,2019-11-29,1
Queenstown,2019-12-13,4
Queenstown,2019-12-20,3
Queenstown,2019-12-27,1
Queenstown,2020-01-03,2
Queenstown,2020-02-07,1
Queenstown,2020-02-14,1
Queenstown,2020-02-21,1
Queenstown,2020-02-28,4
Queenstown,2020-03-20,2
Queenstown,2020-03-27,3
Queenstown,2020-05-08,2
Queenstown,2020-05-22,2
Queenstown,2020-05-29,2
Queenstown,2020-06-05,2
Queenstown,2020-08-07,80
Queenstown,2020-09-18,28
Queenstown,2020-11-06,4
Seletar,2015-04-02,1
Seletar,2015-04-06,1
Seletar,2016-07-26,3
Seletar,2016-08-01,2
Seletar,2016-08-10,1
Seletar,2016-09-05,1
Seletar,2016-09-13,1
Seletar,2018-10-29,2
Seletar,2018-11-05,1
Seletar,2019-07-26,3
Seletar,2019-08-16,2
Seletar,2019-08-23,2
Seletar,2020-04-09,2
Seletar,2020-04-17,3
Seletar,2020-04-24,3
Seletar,2020-04-30,3
Seletar,2020-05-08,1
Seletar,2020-05-22,2
Seletar,2020-05-29,2
Seletar,2020-09-18,2
Sembawang,2013-07-26,-1
Sembawang,2013-10-30,-1
Sembawang,2013-11-04,-1
Sembawang,2013-11-11,-1
Sembawang,2013-11-25,5
Sembawang,2013-12-02,6
Sembawang,2013-12-09,12
Sembawang,2013-12-16,7
Sembawang,2013-12-24,8
Sembawang,2013-12-31,9
Sembawang,2014-01-06,2
Sembawang,2014-01-10,6
Sembawang,2014-01-17,7
Sembawang,2014-02-04,2
Sembawang,2014-07-01,3
Sembawang,2014-07-14,4
Sembawang,2014-08-01,2
Sembawang,2014-08-12,2
Sembawang,2014-08-15,3
Sembawang,2014-09-22,1
Sembawang,2014-10-03,2
Sembawang,2014-10-07,1
Sembawang,2015-01-12,2
Sembawang,2015-02-09,2
Sembawang,2015-02-16,1
Sembawang,2015-02-23,2
Sembawang,2015-02-27,1
Sembawang,2015-03-30,2
Sembawang,2015-04-02,7
Sembawang,2015-04-06,5
Sembawang,2015-04-10,3
Sembawang,2015-04-13,2
Sembawang,2015-04-17,4
Sembawang,2015-07-03,7
Sembawang,2015-07-16,19
Sembawang,2015-08-06,7
Sembawang,2015-08-11,3
Sembawang,2015-08-14,4
Sembawang,2015-08-17,3
Sembawang,2015-08-21,2
Sembawang,2015-08-25,2
Sembawang,2015-09-10,5
Sembawang,2015-09-14,4
Sembawang,2015-09-18,2
Sembawang,2015-09-22,3
Sembawang,2015-09-25,6
Sembawang,2015-09-28,2
Sembawang,2015-10-02,1
Sembawang,2015-10-05,1
Sembawang,2015-10-09,3
Sembawang,2015-10-12,3
Sembawang,2015-10-19,4
Sembawang,2015-10-26,4
Sembawang,2015-11-02,6
Sembawang,2015-11-09,10
Sembawang,2015-11-16,8
Sembawang,2015-11-23,3
Sembawang,2015-11-30,1
Sembawang,2015-12-07,4
Sembawang,2015-12-14,2
Sembawang,2015-12-21,3
Sembawang,2015-12-28,6
Sembawang,2016-01-04,3
Sembawang,2016-01-11,2
Sembawang,2016-01-18,6
Sembawang,2016-01-26,21
Sembawang,2016-02-01,21
Sembawang,2016-02-10,11
Sembawang,2016-02-15,9
Sembawang,2016-02-23,8
Sembawang,2016-03-01,6
Sembawang,2016-03-07,3
Sembawang,2016-03-14,3
Sembawang,2016-04-11,1
Sembawang,2016-04-18,1
Sembawang,2016-04-25,2
Sembawang,2016-05-03,1
Sembawang,2016-05-09,5
Sembawang,2016-05-24,25
Sembawang,2016-05-30,22
Sembawang,2016-06-06,21
Sembawang,2016-06-13,9
Sembawang,2016-06-20,8
Sembawang,2016-06-30,3
Sembawang,2016-07-04,4
Sembawang,2016-07-12,6
Sembawang,2016-07-18,3
Sembawang,2016-07-26,3
Sembawang,2016-08-01,7
Sembawang,2016-08-10,7
Sembawang,2016-09-05,1
Sembawang,2016-10-03,1
Sembawang,2016-10-17,1
Sembawang,2016-10-24,1
Sembawang,2017-03-13,2
Sembawang,2017-08-10,1
Sembawang,2017-08-14,1
Sembawang,2018-07-30,4
Sembawang,2018-08-06,1
Sembawang,2018-08-13,2
Sembawang,2018-08-20,2
Sembawang,2018-08-27,1
Sembawang,2018-09-03,2
Sembawang,2018-09-17,15
Sembawang,2018-09-25,10
Sembawang,2018-10-01,3
Sembawang,2018-12-17,2
Sembawang,2018-12-24,2
Sembawang,2018-12-31,2
Sembawang,2019-01-21,2
Sembawang,2019-01-29,7
Sembawang,2019-04-03,4
Sembawang,2019-04-09,2
Sembawang,2019-04-23,2
Sembawang,2019-04-29,3
Sembawang,2019-05-06,1
Sembawang,2019-05-22,3
Sembawang,2019-05-27,4
Sembawang,2019-06-03,4
Sembawang,2019-06-10,3
Sembawang,2019-06-19,9
Sembawang,2019-06-26,2
Sembawang,2019-07-02,2
Sembawang,2019-07-08,1
Sembawang,2019-07-26,2
Sembawang,2019-08-08,5
Sembawang,2019-08-23,5
Sembawang,2019-08-30,3
Sembawang,2019-09-06,4
Sembawang,2019-09-20,2
Sembawang,2019-09-27,4
Sembawang,2019-10-04,4
Sembawang,2019-10-11,3
Sembawang,2019-10-18,6
Sembawang,2019-10-25,4
Sembawang,2019-11-01,5
Sembawang,2019-11-08,1
Sembawang,2019-12-20,1
Sembawang,2019-12-27,2
Sembawang,2020-01-03,4
Sembawang,2020-01-24,3
Sembawang,2020-01-31,2
Sembawang,2020-02-21,4
Sembawang,2020-02-28,4
Sembawang,2020-03-06,4
Sembawang,2020-03-13,2
Sembawang,2020-03-27,4
Sembawang,2020-04-03,4
Sembawang,2020-04-09,4
Sembawang,2020-04-17,3
Sembawang,2020-04-24,5
Sembawang,2020-05-22,3
Sembawang,2020-05-29,3
Sembawang,2020-06-05,8
Sembawang,2020-07-03,16
Sembawang,2020-08-07,36
Sembawang,2020-09-18,10
Sembawang,2020-11-06,18
Serangoon,2013-05-23,-7
Serangoon,2013-05-27,-6
Serangoon,2013-06-11,-6
Serangoon,2013-06-17,-7
Serangoon,2013-06-24,-4
Serangoon,2013-07-04,-3
Serangoon,2013-07-08,-7
Serangoon,2013-07-18,-11
Serangoon,2013-07-26,-4
Serangoon,2013-08-07,-4
Serangoon,2013-08-13,-3
Serangoon,2013-08-21,-3
Serangoon,2013-08-30,-2
Serangoon,2013-09-06,-3
Serangoon,2013-09-13,-2
Serangoon,2013-10-30,-2
Serangoon,2013-11-04,-2
Serangoon,2013-11-11,-1
Serangoon,2013-11-18,-2
Serangoon,2013-11-25,3
Serangoon,2013-12-02,9
Serangoon,2013-12-09,14
Serangoon,2013-12-16,13
Serangoon,2013-12-24,19
Serangoon,2013-12-31,16
Serangoon,2014-01-06,15
Serangoon,2014-01-10,32
Serangoon,2014-01-17,13
Serangoon,2014-02-04,8
Serangoon,2014-02-14,5
Serangoon,2014-03-04,2
Serangoon,2014-03-14,14
Serangoon,2014-04-04,15
Serangoon,2014-04-14,17
Serangoon,2014-05-02,18
Serangoon,2014-05-12,8
Serangoon,2014-06-03,17
Serangoon,2014-06-13,37
Serangoon,2014-07-01,46
Serangoon,2014-07-14,44
Serangoon,2014-07-21,29
Serangoon,2014-07-25,22
Serangoon,2014-07-29,14
Serangoon,2014-08-01,16
Serangoon,2014-08-05,19
Serangoon,2014-08-08,19
Serangoon,2014-08-12,14
Serangoon,2014-08-15,18
Serangoon,2014-09-22,16
Serangoon,2014-09-26,23
Serangoon,2014-09-29,22
Serangoon,2014-10-03,32
Serangoon,2014-10-07,20
Serangoon,2014-10-10,18
Serangoon,2014-10-13,12
Serangoon,2014-10-17,15
Serangoon,2014-11-24,6
Serangoon,2014-11-28,8
Serangoon,2014-12-01,9
Serangoon,2014-12-05,13
Serangoon,2014-12-09,15
Serangoon,2014-12-12,7
Serangoon,2014-12-15,6
Serangoon,2014-12-19,7
Serangoon,2014-12-22,6
Serangoon,2014-12-26,5
Serangoon,2014-12-30,7
Serangoon,2015-01-02,5
Serangoon,2015-01-07,9
Serangoon,2015-01-09,8
Serangoon,2015-01-12,10
Serangoon,2015-01-19,11
Serangoon,2015-01-26,9
Serangoon,2015-02-02,9
Serangoon,2015-02-09,3
Serangoon,2015-02-16,2
Serangoon,2015-02-23,2
Serangoon,2015-02-27,2
Serangoon,2015-03-02,2
Serangoon,2015-03-06,1
Serangoon,2015-03-09,3
Serangoon,2015-03-16,1
Serangoon,2015-04-02,2
Serangoon,2015-04-06,2
Serangoon,2015-07-03,5
Serangoon,2015-07-16,7
Serangoon,2015-08-06,4
Serangoon,2015-08-11,2
Serangoon,2015-08-14,2
Serangoon,2015-08-17,2
Serangoon,2015-08-21,5
Serangoon,2015-08-25,1
Serangoon,2015-09-10,2
Serangoon,2015-09-14,2
Serangoon,2015-09-18,5
Serangoon,2015-09-22,5
Serangoon,2015-09-25,3
Serangoon,2015-09-28,5
Serangoon,2015-10-02,7
Serangoon,2015-10-05,7
Serangoon,2015-10-09,8
Serangoon,2015-10-12,7
Serangoon,2015-10-19,3
Serangoon,2015-10-26,6
Serangoon,2015-11-02,10
Serangoon,2015-11-09,15
Serangoon,2015-11-16,10
Serangoon,2015-11-23,9
Serangoon,2015-11-30,11
Serangoon,2015-12-07,22
Serangoon,2015-12-14,18
Serangoon,2015-12-21,28
Serangoon,2015-12-28,29
Serangoon,2016-01-04,42
Serangoon,2016-01-11,30
Serangoon,2016-01-18,44
Serangoon,2016-01-26,54
Serangoon,2016-02-01,44
Serangoon,2016-02-10,45
Serangoon,2016-02-15,36
Serangoon,2016-02-23,52
Serangoon,2016-03-01,41
Serangoon,2016-03-07,34
Serangoon,2016-03-14,22
Serangoon,2016-03-22,32
Serangoon,2016-03-29,17
Serangoon,2016-04-04,19
Serangoon,2016-04-11,8
Serangoon,2016-04-18,7
Serangoon,2016-04-25,13
Serangoon,2016-05-03,13
Serangoon,2016-05-09,8
Serangoon,2016-05-24,3
Serangoon,2016-05-30,4
Serangoon,2016-06-06,2
Serangoon,2016-06-13,9
Serangoon,2016-06-30,10
Serangoon,2016-07-04,8
Serangoon,2016-07-12,20
Serangoon,2016-07-18,19
Serangoon,2016-07-26,8
Serangoon,2016-08-01,11
Serangoon,2016-08-10,12
Serangoon,2016-08-16,7
Serangoon,2016-08-23,12
Serangoon,2016-08-29,6
Serangoon,2016-09-05,6
Serangoon,2016-09-13,1
Serangoon,2016-09-19,8
Serangoon,2016-09-26,5
Serangoon,2016-10-03,1
Serangoon,2016-10-10,3
Serangoon,2016-10-17,2
Serangoon,2016-10-24,1
Serangoon,2016-10-31,4
Serangoon,2016-11-07,1
Serangoon,2017-01-03,2
Serangoon,2017-01-16,3
Serangoon,2017-01-23,3
Serangoon,2017-02-27,3
Serangoon,2017-06-28,5
Serangoon,2017-07-03,4
Serangoon,2017-07-10,1
Serangoon,2017-07-31,7
Serangoon,2017-08-10,9
Serangoon,2017-08-14,9
Serangoon,2017-08-21,4
Serangoon,2017-08-29,4
Serangoon,2017-09-04,5
Serangoon,2017-09-11,5
Serangoon,2017-09-18,1
Serangoon,2017-10-09,3
Serangoon,2017-10-16,2
Serangoon,2018-09-10,3
Serangoon,2018-09-17,1
Serangoon,2018-09-25,9
Serangoon,2018-12-24,1
Serangoon,2019-04-03,3
Serangoon,2019-04-09,1
Serangoon,2019-04-16,7
Serangoon,2019-04-23,4
Serangoon,2019-04-29,1
Serangoon,2019-05-13,5
Serangoon,2019-05-22,9
Serangoon,2019-05-27,7
Serangoon,2019-06-03,8
Serangoon,2019-06-10,15
Serangoon,2019-06-19,8
Serangoon,2019-06-26,4
Serangoon,2019-07-02,7
Serangoon,2019-07-08,13
Serangoon,2019-07-16,17
Serangoon,2019-07-26,47
Serangoon,2019-08-08,38
Serangoon,2019-08-16,29
Serangoon,2019-08-23,22
Serangoon,2019-08-30,31
Serangoon,2019-09-06,19
Serangoon,2019-09-13,20
Serangoon,2019-09-20,22
Serangoon,2019-09-27,32
Serangoon,2019-10-04,21
Serangoon,2019-10-11,9
Serangoon,2019-10-18,13
Serangoon,2019-10-25,25
Serangoon,2019-11-01,37
Serangoon,2019-11-08,46
Serangoon,2019-11-15,67
Serangoon,2019-11-22,80
Serangoon,2019-11-29,79
Serangoon,2019-12-06,70
Serangoon,2019-12-13,45
Serangoon,2019-12-20,23
Serangoon,2019-12-27,27
Serangoon,2020-01-03,39
Serangoon,2020-01-10,73
Serangoon,2020-01-17,63
Serangoon,2020-01-24,79
Serangoon,2020-01-31,55
Serangoon,2020-02-07,37
Serangoon,2020-02-14,46
Serangoon,2020-02-21,51
Serangoon,2020-02-28,52
Serangoon,2020-03-06,51
Serangoon,2020-03-13,54
Serangoon,2020-03-20,45
Serangoon,2020-03-27,38
Serangoon,2020-04-03,33
Serangoon,2020-04-09,31
Serangoon,2020-04-17,19
Serangoon,2020-04-24,25
Serangoon,2020-04-30,25
Serangoon,2020-05-08,20
Serangoon,2020-05-15,51
Serangoon,2020-05-22,50
Serangoon,2020-05-29,84
Serangoon,2020-06-05,120
Serangoon,2020-07-03,225
Serangoon,2020-08-07,239
Serangoon,2020-09-18,78
Serangoon,2020-11-06,19
Serangoon North,2013-07-18,-1
Serangoon North,2013-11-11,-1
Serangoon North,2013-11-18,-1
Serangoon North,2014-01-06,4
Serangoon North,2014-01-10,3
Serangoon North,2014-05-02,1
Serangoon North,2014-06-13,4
Serangoon North,2014-07-01,3
Serangoon North,2014-07-14,4
Serangoon North,2014-08-01,2
Serangoon North,2014-08-05,2
Serangoon North,2014-08-08,3
Serangoon North,2014-08-12,1
Serangoon North,2014-09-22,2
Serangoon North,2014-09-26,1
Serangoon North,2014-09-29,2
Serangoon North,2014-10-10,2
Serangoon North,2014-10-13,2
Serangoon North,2014-10-17,1
Serangoon North,2015-08-06,2
Serangoon North,2015-08-11,1
Serangoon North,2015-08-21,2
Serangoon North,2015-08-28,3
Serangoon North,2015-08-31,2
Serangoon North,2015-09-04,2
Serangoon North,2015-09-07,2
Serangoon North,2015-09-18,3
Serangoon North,2016-07-12,8
Serangoon North,2016-07-18,8
Serangoon North,2016-07-26,2
Serangoon North,2016-08-10,3
Serangoon North,2016-08-16,6
Serangoon North,2016-08-23,1
Serangoon North,2016-08-29,3
Serangoon North,2016-09-05,1
Serangoon North,2016-12-27,2
Serangoon North,2019-09-20,13
Serangoon North,2019-09-27,6
Serangoon North,2019-10-04,2
Serangoon North,2019-10-11,4
Serangoon North,2019-10-18,2
Serangoon North,2019-10-25,2
Serangoon North,2019-11-01,20
Serangoon North,2019-11-08,31
Serangoon North,2019-11-15,55
Serangoon North,2019-11-22,70
Serangoon North,2019-11-29,66
Serangoon North,2019-12-06,53
Serangoon North,2019-12-13,35
Serangoon North,2019-12-20,17
Serangoon North,2019-12-27,19
Serangoon North,2020-01-03,25
Serangoon North,2020-01-10,33
Serangoon North,2020-01-17,23
Serangoon North,2020-01-24,22
Serangoon North,2020-01-31,15
Serangoon North,2020-02-07,8
Serangoon North,2020-02-14,6
Serangoon North,2020-02-21,8
Serangoon North,2020-02-28,6
Serangoon North,2020-03-06,5
Serangoon North,2020-03-13,1
Serangoon North,2020-03-20,3
Serangoon North,2020-04-03,2
Serangoon North,2020-04-09,2
Serangoon North,2020-04-30,6
Serangoon North,2020-05-08,5
Serangoon North,2020-05-15,8
Serangoon North,2020-05-22,14
Serangoon North,2020-05-29,6
Serangoon North,2020-06-05,9
Serangoon North,2020-07-03,13
Serangoon North,2020-08-07,11
Serangoon North,2020-09-18,3
Serangoon North,2020-11-06,7
Simei,2013-05-23,-5
Simei,2013-05-27,-4
Simei,2013-06-11,-5
Simei,2013-06-17,-5
Simei,2013-06-24,-8
Simei,2013-07-04,-7
Simei,2013-07-08,-9
Simei,2013-07-18,-7
Simei,2013-07-26,-7
Simei,2013-08-07,-5
Simei,2013-08-13,-3
Simei,2013-08-21,-4
Simei,2013-08-30,-5
Simei,2013-09-06,-6
Simei,2013-09-13,-6
Simei,2013-10-30,-3
Simei,2013-11-04,-4
Simei,2013-11-18,-2
Simei,2013-11-25,11
Simei,2013-12-02,9
Simei,2013-12-09,3
Simei,2013-12-16,1
Simei,2013-12-31,4
Simei,2014-01-06,4
Simei,2014-01-10,8
Simei,2014-01-17,6
Simei,2014-02-04,5
Simei,2014-03-04,2
Simei,2014-03-14,4
Simei,2014-06-03,2
Simei,2014-06-13,10
Simei,2014-07-01,14
Simei,2014-07-14,11
Simei,2014-07-21,5
Simei,2014-07-25,9
Simei,2014-07-29,12
Simei,2014-08-01,9
Simei,2014-08-05,7
Simei,2014-08-08,4
Simei,2014-08-12,5
Simei,2014-08-15,12
Simei,2014-09-22,9
Simei,2014-09-26,12
Simei,2014-09-29,9
Simei,2014-10-03,27
Simei,2014-10-07,13
Simei,2014-10-10,21
Simei,2014-10-13,6
Simei,2014-10-17,13
Simei,2014-11-24,3
Simei,2014-12-05,3
Simei,2014-12-09,6
Simei,2014-12-12,4
Simei,2014-12-15,3
Simei,2014-12-19,1
Simei,2014-12-22,1
Simei,2014-12-26,1
Simei,2015-01-07,2
Simei,2015-01-09,3
Simei,2015-01-12,1
Simei,2015-01-19,4
Simei,2015-01-26,4
Simei,2015-02-02,7
Simei,2015-02-09,5
Simei,2015-03-16,1
Simei,2015-03-27,2
Simei,2015-03-30,2
Simei,2015-04-02,4
Simei,2015-04-06,2
Simei,2015-07-03,13
Simei,2015-07-16,9
Simei,2015-08-06,14
Simei,2015-08-11,6
Simei,2015-08-14,7
Simei,2015-08-17,6
Simei,2015-08-21,9
Simei,2015-08-25,5
Simei,2015-08-28,1
Simei,2015-08-31,1
Simei,2015-09-04,19
Simei,2015-09-07,16
Simei,2015-09-10,9
Simei,2015-09-14,4
Simei,2015-09-18,1
Simei,2015-09-22,1
Simei,2015-09-25,5
Simei,2015-09-28,9
Simei,2015-10-02,27
Simei,2015-10-05,23
Simei,2015-10-09,17
Simei,2015-10-12,13
Simei,2015-10-19,12
Simei,2015-10-26,15
Simei,2015-11-02,8
Simei,2015-11-09,17
Simei,2015-11-16,11
Simei,2015-11-23,20
Simei,2015-11-30,36
Simei,2015-12-07,36
Simei,2015-12-14,30
Simei,2015-12-21,31
Simei,2015-12-28,18
Simei,2016-01-04,35
Simei,2016-01-11,51
Simei,2016-01-18,54
Simei,2016-01-26,64
Simei,2016-02-01,61
Simei,2016-02-10,25
Simei,2016-02-15,28
Simei,2016-02-23,20
Simei,2016-03-01,26
Simei,2016-03-07,24
Simei,2016-03-14,19
Simei,2016-03-22,25
Simei,2016-03-29,23
Simei,2016-04-04,17
Simei,2016-04-11,14
Simei,2016-04-18,9
Simei,2016-04-25,11
Simei,2016-05-03,17
Simei,2016-05-09,10
Simei,2016-05-24,10
Simei,2016-05-30,3
Simei,2016-06-06,2
Simei,2016-06-13,7
Simei,2016-06-20,5
Simei,2016-06-30,10
Simei,2016-07-04,7
Simei,2016-07-12,9
Simei,2016-07-18,9
Simei,2016-07-26,8
Simei,2016-08-01,6
Simei,2016-08-10,4
Simei,2016-08-16,8
Simei,2016-08-23,7
Simei,2016-08-29,8
Simei,2016-09-05,4
Simei,2016-09-13,1
Simei,2016-09-19,5
Simei,2016-10-10,5
Simei,2016-10-17,2
Simei,2016-11-07,2
Simei,2016-11-14,7
Simei,2016-11-21,4
Simei,2016-11-28,1
Simei,2016-12-12,5
Simei,2016-12-27,1
Simei,2017-01-03,1
Simei,2017-01-09,6
Simei,2017-01-16,6
Simei,2017-01-23,4
Simei,2017-01-31,8
Simei,2017-02-06,3
Simei,2017-02-13,7
Simei,2017-02-20,2
Simei,2017-02-27,4
Simei,2017-03-07,5
Simei,2017-03-13,1
Simei,2017-04-10,2
Simei,2017-06-05,2
Simei,2017-06-19,1
Simei,2017-06-28,2
Simei,2017-07-10,2
Simei,2017-09-11,2
Simei,2017-10-16,4
Simei,2017-11-06,2
Simei,2017-11-14,1
Simei,2017-11-27,1
Simei,2017-12-18,1
Simei,2017-12-26,4
Simei,2018-01-02,3
Simei,2018-01-11,5
Simei,2018-01-15,4
Simei,2018-01-22,4
Simei,2018-01-29,6
Simei,2018-02-05,7
Simei,2018-02-12,6
Simei,2018-02-19,1
Simei,2018-03-12,3
Simei,2018-03-20,3
Simei,2018-03-26,1
Simei,2018-04-30,1
Simei,2018-05-28,4
Simei,2018-06-04,1
Simei,2018-06-11,8
Simei,2018-06-18,9
Simei,2018-07-02,3
Simei,2018-07-09,1
Simei,2018-07-30,3
Simei,2018-08-06,2
Simei,2018-08-13,5
Simei,2018-08-27,3
Simei,2018-09-03,1
Simei,2018-09-17,1
Simei,2018-12-10,2
Simei,2018-12-24,2
Simei,2019-01-07,6
Simei,2019-01-14,11
Simei,2019-01-21,18
Simei,2019-01-29,19
Simei,2019-04-03,2
Simei,2019-04-09,5
Simei,2019-04-16,3
Simei,2019-05-13,3
Simei,2019-06-03,7
Simei,2019-06-10,12
Simei,2019-06-19,19
Simei,2019-06-26,25
Simei,2019-07-02,32
Simei,2019-07-08,29
Simei,2019-07-16,32
Simei,2019-07-26,15
Simei,2019-08-08,25
Simei,2019-08-16,32
Simei,2019-08-23,32
Simei,2019-08-30,23
Simei,2019-09-06,12
Simei,2019-09-13,18
Simei,2019-09-20,28
Simei,2019-09-27,29
Simei,2019-10-04,18
Simei,2019-10-11,13
Simei,2019-10-18,14
Simei,2019-10-25,10
Simei,2019-11-01,10
Simei,2019-11-08,4
Simei,2019-11-15,7
Simei,2019-11-22,11
Simei,2019-11-29,8
Simei,2019-12-20,2
Simei,2020-01-03,5
Simei,2020-01-10,6
Simei,2020-01-17,7
Simei,2020-01-24,5
Simei,2020-01-31,4
Simei,2020-02-14,9
Simei,2020-02-28,3
Simei,2020-03-06,3
Simei,2020-03-27,3
Simei,2020-04-03,13
Simei,2020-04-09,6
Simei,2020-04-17,4
Simei,2020-04-24,13
Simei,2020-04-30,26
Simei,2020-05-08,28
Simei,2020-05-15,48
Simei,2020-05-22,50
Simei,2020-05-29,38
